image,image_type,method,yeast_label,area_px,centroid_y,centroid_x,mean_green_intensity,mean_red_intensity,red_overlap_area_px,red_overlap_fraction,red_positive_threshold,red_positive_by_intensity,red_positive_by_overlap_or_centroid,red_positive,red_centroids_inside_yeast,nearest_red_centroid_distance_px
yeast_cyano_5.czi,combined,watershed,4,486,7.390946502057613,141.57407407407408,74.37037037037037,12.705761316872428,51,0.10493827160493827,1.0,True,True,True,2,8.743617680423124
yeast_cyano_5.czi,combined,watershed,5,1205,310.72614107883817,238.62572614107884,96.37178423236514,13.340248962655602,118,0.0979253112033195,1.0,True,True,True,3,8.85534124627768
yeast_cyano_5.czi,combined,watershed,6,700,357.25,19.404285714285713,56.91571428571429,5.532857142857143,0,0.0,1.0,True,False,False,0,29.68287880037163
yeast_cyano_5.czi,combined,watershed,7,760,427.4894736842105,397.5763157894737,88.26447368421053,29.330263157894738,181,0.2381578947368421,1.0,True,True,True,4,6.088289194215688
yeast_cyano_5.czi,combined,watershed,8,774,402.4405684754522,293.1162790697674,78.76614987080103,8.820413436692506,25,0.03229974160206718,1.0,True,True,True,3,2.954149835162321
yeast_cyano_5.czi,combined,watershed,9,774,199.60077519379846,360.405684754522,83.34496124031008,8.180878552971576,21,0.027131782945736434,1.0,True,True,True,3,7.45416221414704
yeast_cyano_5.czi,combined,watershed,10,293,4.399317406143345,224.37542662116041,81.35494880546075,6.836177474402731,0,0.0,1.0,True,False,False,0,32.746543805988864
yeast_cyano_5.czi,combined,watershed,11,213,195.07981220657277,341.2863849765258,136.47417840375587,11.150234741784038,23,0.107981220657277,1.0,True,True,True,1,0.8891802189157668
yeast_cyano_5.czi,combined,watershed,12,166,360.36746987951807,4.048192771084337,59.54216867469879,4.837349397590361,0,0.0,1.0,True,False,False,0,32.45497961597178
yeast_cyano_5.czi,combined,watershed,13,690,377.50289855072464,312.3159420289855,89.07246376811594,7.942028985507246,1,0.0014492753623188406,1.0,True,False,False,0,24.209013333608453
yeast_cyano_5.czi,combined,watershed,14,679,125.22091310751105,399.80854197349043,58.833578792341676,5.611192930780559,0,0.0,1.0,True,False,False,0,21.015614332554524
yeast_cyano_5.czi,combined,watershed,15,403,194.46153846153845,327.5334987593052,119.0,9.49379652605459,26,0.06451612903225806,1.0,True,True,True,3,1.6624956479330963
yeast_cyano_5.czi,combined,watershed,16,616,233.97402597402598,45.25487012987013,102.62175324675324,9.063311688311689,49,0.07954545454545454,1.0,True,True,True,2,7.032677172361566
yeast_cyano_5.czi,combined,watershed,17,742,18.61320754716981,277.5175202156334,82.4622641509434,7.712938005390836,18,0.02425876010781671,1.0,True,True,True,2,5.423074255574122
yeast_cyano_5.czi,combined,watershed,18,594,69.41245791245791,199.27441077441077,72.13299663299664,7.846801346801347,13,0.021885521885521887,1.0,True,True,True,1,12.955476877984667
yeast_cyano_5.czi,combined,watershed,19,441,21.210884353741495,358.9954648526077,58.73242630385487,7.795918367346939,0,0.0,1.0,True,False,False,0,30.029103594597522
yeast_cyano_5.czi,combined,watershed,20,551,408.6460980036298,195.22867513611615,114.65335753176043,19.61524500907441,226,0.4101633393829401,1.0,True,True,True,1,3.288751395202582
yeast_cyano_5.czi,combined,watershed,21,684,162.99122807017545,431.37426900584796,72.60526315789474,5.368421052631579,0,0.0,1.0,True,False,False,0,33.76314881032744
yeast_cyano_5.czi,combined,watershed,22,459,38.294117647058826,396.3834422657952,63.089324618736384,7.037037037037037,8,0.017429193899782137,1.0,True,True,True,1,10.813592711825923
yeast_cyano_5.czi,combined,watershed,23,601,80.09983361064891,352.3777038269551,85.16638935108153,10.259567387687188,25,0.04159733777038269,1.0,True,True,True,1,8.003486011006872
yeast_cyano_5.czi,combined,watershed,24,517,208.95551257253385,206.1218568665377,68.04642166344294,11.02321083172147,68,0.13152804642166344,1.0,True,True,True,3,4.498838428093902
yeast_cyano_5.czi,combined,watershed,25,372,223.43817204301075,370.4220430107527,95.26881720430107,11.446236559139784,24,0.06451612903225806,1.0,True,True,True,3,3.7513018513358665
yeast_cyano_5.czi,combined,watershed,26,452,346.7300884955752,496.8119469026549,86.64159292035399,4.623893805309734,0,0.0,1.0,True,False,False,0,16.59457720707164
yeast_cyano_5.czi,combined,watershed,27,429,16.983682983682982,381.8531468531468,55.193473193473196,3.7995337995337994,0,0.0,1.0,True,False,False,0,24.015111920320724
yeast_cyano_5.czi,combined,watershed,28,447,189.21700223713646,498.93064876957493,59.97539149888143,5.671140939597316,7,0.015659955257270694,1.0,True,True,True,1,3.762487805217986
yeast_cyano_5.czi,combined,watershed,29,437,298.5491990846682,491.59725400457666,73.28146453089245,6.816933638443936,7,0.016018306636155607,1.0,True,True,True,1,4.235622388800999
yeast_cyano_5.czi,combined,watershed,30,204,28.32843137254902,3.4950980392156863,84.49509803921569,4.28921568627451,0,0.0,1.0,True,False,False,0,16.203408532109503
yeast_cyano_5.czi,combined,watershed,31,558,84.59498207885305,303.2974910394265,106.02150537634408,6.469534050179211,6,0.010752688172043012,1.0,True,True,True,2,13.035672788417864
yeast_cyano_5.czi,combined,watershed,32,447,109.77181208053692,64.72035794183445,69.89261744966443,4.0134228187919465,0,0.0,1.0,True,False,False,0,31.071091008718525
yeast_cyano_5.czi,combined,watershed,33,614,124.13680781758957,192.35342019543975,87.63355048859935,8.265472312703583,15,0.024429967426710098,1.0,True,True,True,1,6.344024154321536
yeast_cyano_5.czi,combined,watershed,34,441,124.75963718820861,372.968253968254,55.40362811791383,4.35374149659864,0,0.0,1.0,True,False,False,0,18.925463915692674
yeast_cyano_5.czi,combined,watershed,35,615,23.68780487804878,41.88292682926829,54.863414634146345,3.832520325203252,0,0.0,1.0,True,False,False,0,28.742585820906108
yeast_cyano_5.czi,combined,watershed,36,567,110.39506172839506,152.4479717813051,67.82186948853615,7.061728395061729,46,0.08112874779541446,1.0,True,True,True,0,23.121507447422882
yeast_cyano_5.czi,combined,watershed,37,228,446.0921052631579,6.464912280701754,68.5,3.8464912280701755,0,0.0,1.0,True,False,False,0,33.840061018623494
yeast_cyano_5.czi,combined,watershed,38,414,235.2512077294686,346.0821256038647,99.10628019323671,7.586956521739131,0,0.0,1.0,True,False,False,0,20.195482564201278
yeast_cyano_5.czi,combined,watershed,39,348,136.95402298850576,432.7701149425287,57.95402298850575,5.905172413793103,0,0.0,1.0,True,False,False,0,32.42610504382465
yeast_cyano_5.czi,combined,watershed,40,319,291.72727272727275,398.4608150470219,68.28213166144201,4.347962382445141,0,0.0,1.0,True,False,False,0,19.545454740977814
yeast_cyano_5.czi,combined,watershed,41,286,79.66783216783217,328.88461538461536,83.08741258741259,6.286713286713287,0,0.0,1.0,True,False,False,0,18.486585917048203
yeast_cyano_5.czi,combined,watershed,42,342,233.7017543859649,321.27777777777777,96.73099415204679,6.807017543859649,8,0.023391812865497075,1.0,True,True,True,1,3.7021497573416715
yeast_cyano_5.czi,combined,watershed,43,290,465.4448275862069,332.0310344827586,106.05862068965517,5.955172413793103,7,0.02413793103448276,1.0,True,True,True,1,5.979824402601441
yeast_cyano_5.czi,combined,watershed,44,307,25.71986970684039,189.33224755700326,64.07166123778502,5.084690553745928,0,0.0,1.0,True,False,False,0,14.854120218946399
yeast_cyano_5.czi,combined,watershed,45,307,170.64169381107493,208.5928338762215,73.14657980456026,2.237785016286645,0,0.0,1.0,True,False,False,0,18.837089685176483
yeast_cyano_5.czi,combined,watershed,46,377,171.88328912466844,27.254641909814325,69.96286472148542,6.5782493368700266,18,0.04774535809018567,1.0,True,True,True,2,2.1261294309008996
yeast_cyano_5.czi,combined,watershed,47,326,312.9325153374233,374.02453987730064,81.5122699386503,7.895705521472393,9,0.027607361963190184,1.0,True,True,True,1,5.612638434710374
yeast_cyano_5.czi,combined,watershed,48,407,483.93857493857496,174.13759213759215,62.32432432432432,6.479115479115479,7,0.0171990171990172,1.0,True,True,True,1,8.75753784824282
yeast_cyano_5.czi,combined,watershed,49,198,503.4343434343434,175.93939393939394,65.37373737373737,8.44949494949495,0,0.0,1.0,True,False,False,0,11.011219515807934
yeast_cyano_5.czi,combined,watershed,50,189,243.33862433862433,307.07936507936506,91.37037037037037,12.058201058201059,12,0.06349206349206349,1.0,True,True,True,2,2.140039953611022
yeast_cyano_5.czi,combined,watershed,51,436,458.8692660550459,274.7775229357798,72.30275229357798,10.261467889908257,22,0.05045871559633028,1.0,True,True,True,1,6.575268153273853
yeast_cyano_5.czi,combined,watershed,52,330,41.33030303030303,343.7090909090909,58.42727272727273,3.0393939393939395,0,0.0,1.0,True,False,False,0,33.31885671867337
yeast_cyano_5.czi,combined,watershed,53,308,379.3733766233766,366.93831168831167,59.87662337662338,5.214285714285714,0,0.0,1.0,True,False,False,0,24.015554982466767
yeast_cyano_5.czi,combined,watershed,54,385,464.88051948051947,224.00779220779222,71.50129870129871,8.568831168831169,14,0.03636363636363636,1.0,True,True,True,2,0.33731250609299535
yeast_cyano_5.czi,combined,watershed,55,75,469.6,509.04,57.16,6.92,0,0.0,1.0,True,False,False,0,34.32361618154149
yeast_cyano_5.czi,combined,watershed,56,140,470.6142857142857,501.8,59.0,6.314285714285714,0,0.0,1.0,True,False,False,0,28.686174593552753
yeast_cyano_5.czi,combined,watershed,57,301,495.49169435215947,461.8704318936877,97.52159468438538,8.578073089700997,19,0.06312292358803986,1.0,True,True,True,1,1.0323025393453857
yeast_cyano_5.czi,combined,watershed,58,172,444.54651162790697,504.5406976744186,74.26744186046511,5.104651162790698,0,0.0,1.0,True,False,False,0,40.742985896171064
yeast_cyano_5.czi,combined,watershed,59,185,42.994594594594595,413.4972972972973,56.72432432432432,5.486486486486487,0,0.0,1.0,True,False,False,0,20.174048868096076
yeast_cyano_5.czi,combined,watershed,60,470,280.21702127659574,453.5404255319149,55.88510638297873,6.293617021276596,0,0.0,1.0,True,False,False,0,23.262855254370333
yeast_cyano_5.czi,combined,watershed,61,204,327.8333333333333,67.04411764705883,94.73529411764706,7.877450980392157,2,0.00980392156862745,1.0,True,False,False,0,8.184196212513665
yeast_cyano_5.czi,combined,watershed,62,213,361.4178403755869,370.4037558685446,55.57746478873239,5.136150234741784,0,0.0,1.0,True,False,False,0,12.643813290527776
yeast_cyano_5.czi,combined,watershed,63,102,376.6078431372549,507.9019607843137,73.73529411764706,5.862745098039215,0,0.0,1.0,True,False,False,0,16.32570536115824
yeast_cyano_5.czi,combined,watershed,64,262,35.88549618320611,470.80534351145036,68.66793893129771,5.950381679389313,0,0.0,1.0,True,False,False,0,15.144795394730563
yeast_cyano_5.czi,combined,watershed,65,299,216.25083612040135,484.40133779264215,59.72909698996656,5.471571906354515,0,0.0,1.0,True,False,False,0,33.55815342634021
yeast_cyano_5.czi,combined,watershed,66,210,342.7190476190476,65.27619047619048,113.73333333333333,5.242857142857143,7,0.03333333333333333,1.0,True,True,True,1,7.225274952245807
yeast_cyano_5.czi,combined,watershed,67,462,495.23809523809524,247.7770562770563,72.62121212121212,5.935064935064935,7,0.015151515151515152,1.0,True,True,True,0,9.335805216844948
yeast_cyano_5.czi,combined,watershed,68,159,68.13836477987421,468.20754716981133,68.89308176100629,6.088050314465409,0,0.0,1.0,True,False,False,0,19.13760223768419
yeast_cyano_5.czi,combined,watershed,69,461,320.12147505422996,347.34273318872016,75.40780911062907,9.401301518438178,37,0.08026030368763558,1.0,True,True,True,0,6.7536590938532495
yeast_cyano_5.czi,combined,watershed,70,180,152.9388888888889,413.1611111111111,56.233333333333334,4.372222222222222,0,0.0,1.0,True,False,False,0,49.28137302915985
yeast_cyano_5.czi,combined,watershed,71,167,164.125748502994,234.20359281437126,46.9940119760479,4.652694610778443,0,0.0,1.0,True,False,False,0,11.291222253061097
yeast_cyano_5.czi,combined,watershed,72,360,210.07777777777778,441.7916666666667,77.85555555555555,4.430555555555555,6,0.016666666666666666,1.0,True,True,True,1,10.821806189242663
yeast_cyano_5.czi,combined,watershed,73,206,432.8932038834951,264.3009708737864,83.37864077669903,7.650485436893204,7,0.03398058252427184,1.0,True,True,True,1,3.6881545820554913
yeast_cyano_5.czi,combined,watershed,74,262,218.7290076335878,27.549618320610687,80.91984732824427,11.206106870229007,7,0.026717557251908396,1.0,True,True,True,1,5.2528883353155935
yeast_cyano_5.czi,combined,watershed,75,178,400.9887640449438,344.91011235955057,55.68539325842696,6.415730337078652,0,0.0,1.0,True,False,False,0,29.08815700065948
yeast_cyano_5.czi,combined,watershed,76,160,442.3125,217.81875,53.8625,11.76875,11,0.06875,1.0,True,True,True,1,1.995431653031878
yeast_cyano_5.czi,combined,watershed,77,170,332.50588235294117,315.27647058823527,69.2235294117647,5.976470588235294,0,0.0,1.0,True,False,False,0,14.915449513547257
yeast_cyano_5.czi,combined,watershed,78,167,447.79640718562877,489.35928143712573,60.796407185628745,3.9221556886227544,0,0.0,1.0,True,False,False,0,27.58493882329738
yeast_cyano_5.czi,combined,watershed,79,133,504.5187969924812,232.37593984962405,77.16541353383458,7.37593984962406,1,0.007518796992481203,1.0,True,False,False,0,9.599042641633385
yeast_cyano_5.czi,combined,watershed,80,170,232.46470588235294,451.9235294117647,68.53529411764706,4.676470588235294,0,0.0,1.0,True,False,False,0,18.907973549328783
yeast_cyano_5.czi,combined,watershed,81,269,399.89591078066917,156.53903345724908,74.08550185873607,6.118959107806692,0,0.0,1.0,True,False,False,0,19.963617456554964
yeast_cyano_5.czi,combined,watershed,82,114,308.7105263157895,2.745614035087719,57.6578947368421,3.6491228070175437,0,0.0,1.0,True,False,False,0,22.332839275305048
yeast_cyano_5.czi,combined,watershed,83,136,6.397058823529412,481.2352941176471,52.94117647058823,7.6838235294117645,14,0.10294117647058823,1.0,True,True,True,2,4.8050843930784435
yeast_cyano_5.czi,combined,watershed,84,155,19.032258064516128,473.2516129032258,53.20645161290322,8.109677419354838,9,0.05806451612903226,1.0,True,True,True,1,2.730025531168127
yeast_cyano_5.czi,combined,watershed,85,274,68.0,176.64598540145985,59.72992700729927,10.16058394160584,22,0.08029197080291971,1.0,True,True,True,0,10.162957616761142
yeast_cyano_5.czi,combined,watershed,86,97,87.20618556701031,46.41237113402062,54.91752577319588,6.206185567010309,0,0.0,1.0,True,False,False,0,32.27247996910986
yeast_cyano_5.czi,combined,watershed,87,94,100.08510638297872,349.0744680851064,55.244680851063826,5.180851063829787,0,0.0,1.0,True,False,False,0,23.931172948701803
yeast_cyano_5.czi,combined,watershed,88,245,114.39183673469388,310.7387755102041,64.71428571428571,7.669387755102041,0,0.0,1.0,True,False,False,0,10.939386215057189
yeast_cyano_5.czi,combined,watershed,89,123,131.01626016260164,332.8048780487805,61.048780487804876,5.3983739837398375,0,0.0,1.0,True,False,False,0,9.462863707317233
yeast_cyano_5.czi,combined,watershed,90,162,139.23456790123456,493.7037037037037,54.148148148148145,2.9382716049382718,0,0.0,1.0,True,False,False,0,34.776361559455445
yeast_cyano_5.czi,combined,watershed,91,297,190.36026936026937,51.51851851851852,76.76767676767676,4.609427609427609,0,0.0,1.0,True,False,False,0,14.82008871850114
yeast_cyano_5.czi,combined,watershed,92,266,219.43233082706766,64.00375939849624,81.41353383458646,8.477443609022556,0,0.0,1.0,True,False,False,0,8.743177373293397
yeast_cyano_5.czi,combined,watershed,93,220,317.72727272727275,482.9681818181818,74.66363636363636,8.45,0,0.0,1.0,True,False,False,0,4.817694981016211
yeast_cyano_5.czi,combined,watershed,94,206,331.7378640776699,473.6601941747573,70.21844660194175,7.548543689320389,2,0.009708737864077669,1.0,True,False,False,0,2.6835281548939536
yeast_cyano_5.czi,combined,watershed,95,318,421.17610062893084,46.37735849056604,66.19811320754717,8.940251572327044,22,0.06918238993710692,1.0,True,True,True,2,2.6744058221079743
yeast_cyano_5.czi,combined,watershed,96,273,436.8937728937729,334.05128205128204,98.24175824175825,6.362637362637362,0,0.0,1.0,True,False,False,0,16.231428595235926
yeast_cyano_5.czi,combined,watershed,97,280,452.7214285714286,153.25714285714287,76.45,7.1535714285714285,0,0.0,1.0,True,False,False,0,10.974660197659029
yeast_cyano_5.czi,combined,watershed,98,157,503.4777070063694,50.93630573248408,91.2547770700637,9.095541401273886,8,0.050955414012738856,1.0,True,True,True,1,4.785857761209356
yeast_cyano_5.czi,combined,watershed,99,204,46.40686274509804,179.98039215686273,63.09803921568628,3.392156862745098,0,0.0,1.0,True,False,False,0,12.684362260037654
yeast_cyano_5.czi,combined,watershed,100,241,103.15352697095436,8.751037344398341,76.45643153526972,6.809128630705394,0,0.0,1.0,True,False,False,0,31.50194942439772
yeast_cyano_5.czi,combined,watershed,101,153,118.34640522875817,446.718954248366,50.8562091503268,4.496732026143791,0,0.0,1.0,True,False,False,0,16.715724289020752
yeast_cyano_5.czi,combined,watershed,102,246,230.4512195121951,257.5650406504065,79.42276422764228,9.573170731707316,11,0.044715447154471545,1.0,True,True,True,1,5.250835480743845
yeast_cyano_5.czi,combined,watershed,103,195,251.35384615384615,193.82564102564103,78.12307692307692,12.23076923076923,32,0.1641025641025641,1.0,True,True,True,0,7.781131351426969
yeast_cyano_5.czi,combined,watershed,104,148,282.4054054054054,267.27702702702703,89.33108108108108,6.547297297297297,7,0.0472972972972973,1.0,True,True,True,1,5.207059620247103
yeast_cyano_5.czi,combined,watershed,105,151,337.44370860927154,227.6887417218543,87.63576158940397,9.602649006622517,12,0.07947019867549669,1.0,True,True,True,1,2.551993340430189
yeast_cyano_5.czi,combined,watershed,106,186,504.758064516129,301.09139784946234,85.61827956989248,9.951612903225806,19,0.10215053763440861,1.0,True,True,True,0,7.575495485557357
yeast_cyano_5.czi,combined,watershed,107,136,14.375,174.4485294117647,78.50735294117646,5.345588235294118,0,0.0,1.0,True,False,False,0,19.790164909940234
yeast_cyano_5.czi,combined,watershed,108,100,296.62,269.92,88.53,16.61,27,0.27,1.0,True,True,True,0,5.4375413152964285
yeast_cyano_5.czi,combined,watershed,109,84,366.4047619047619,203.03571428571428,70.17857142857143,5.142857142857143,0,0.0,1.0,True,False,False,0,13.939866197869762
yeast_cyano_5.czi,combined,watershed,110,200,423.58,103.645,73.485,3.165,0,0.0,1.0,True,False,False,0,8.458372045084156
yeast_cyano_5.czi,combined,watershed,111,248,105.07661290322581,291.81048387096774,78.34274193548387,5.955645161290323,4,0.016129032258064516,1.0,True,False,False,0,9.753716002850508
yeast_cyano_5.czi,combined,watershed,112,222,131.6216216216216,261.9054054054054,59.9954954954955,6.963963963963964,5,0.02252252252252252,1.0,True,True,True,1,3.6009280608081515
yeast_cyano_5.czi,combined,watershed,113,129,435.16279069767444,318.83720930232556,85.55038759689923,3.852713178294574,0,0.0,1.0,True,False,False,0,17.876002190495942
yeast_cyano_5.czi,combined,watershed,114,129,437.92248062015506,40.325581395348834,64.07751937984496,7.248062015503876,0,0.0,1.0,True,False,False,0,11.305853090239872
yeast_cyano_5.czi,combined,watershed,115,132,449.8484848484849,51.64393939393939,70.5,4.25,0,0.0,1.0,True,False,False,0,11.202869340078571
yeast_cyano_5.czi,combined,watershed,116,227,154.29515418502203,348.7533039647577,81.57709251101322,4.436123348017621,0,0.0,1.0,True,False,False,0,12.443918497595805
yeast_cyano_5.czi,combined,watershed,117,140,165.77142857142857,77.77142857142857,77.65714285714286,2.2,0,0.0,1.0,True,False,False,0,14.874544502519951
yeast_cyano_5.czi,combined,watershed,118,170,198.94117647058823,238.58235294117648,90.45294117647059,4.635294117647059,0,0.0,1.0,True,False,False,0,13.821915795581722
yeast_cyano_5.czi,combined,watershed,119,158,246.31645569620252,91.70253164556962,63.08227848101266,10.405063291139241,11,0.06962025316455696,1.0,True,True,True,0,6.450478906961809
yeast_cyano_5.czi,combined,watershed,120,165,252.57575757575756,407.4060606060606,77.01818181818182,7.878787878787879,7,0.04242424242424243,1.0,True,True,True,1,3.6188923722372235
yeast_cyano_5.czi,combined,watershed,121,92,263.04347826086956,423.2717391304348,52.22826086956522,6.304347826086956,0,0.0,1.0,True,False,False,0,15.857712220304807
yeast_cyano_5.czi,combined,watershed,122,157,460.7770700636943,167.87898089171975,64.46496815286625,8.89171974522293,6,0.03821656050955414,1.0,True,True,True,0,6.361597409895779
yeast_cyano_5.czi,combined,watershed,123,129,478.0,126.0077519379845,65.68217054263566,8.728682170542635,0,0.0,1.0,True,False,False,0,9.44859248173102
yeast_cyano_5.czi,combined,watershed,124,130,491.4307692307692,118.05384615384615,58.5,7.584615384615384,3,0.023076923076923078,1.0,True,False,False,0,7.520484845253826
yeast_cyano_5.czi,combined,watershed,125,67,507.4179104477612,36.149253731343286,92.22388059701493,13.791044776119403,10,0.14925373134328357,1.0,True,True,True,0,3.4073516704204145
yeast_cyano_5.czi,combined,watershed,126,111,6.837837837837838,250.63963963963963,82.46846846846847,4.990990990990991,0,0.0,1.0,True,False,False,0,33.54620847734133
yeast_cyano_5.czi,combined,watershed,127,151,25.198675496688743,300.70198675496687,82.76821192052981,5.437086092715232,4,0.026490066225165563,1.0,True,False,False,0,4.672054964244475
yeast_cyano_5.czi,combined,watershed,128,140,114.52857142857142,333.1928571428571,51.16428571428571,1.8,0,0.0,1.0,True,False,False,0,11.888633121838252
yeast_cyano_5.czi,combined,watershed,129,105,134.23809523809524,76.55238095238096,71.02857142857142,4.514285714285714,1,0.009523809523809525,1.0,True,False,False,0,5.189462548467813
yeast_cyano_5.czi,combined,watershed,130,99,148.989898989899,175.93939393939394,77.17171717171718,8.515151515151516,1,0.010101010101010102,1.0,True,False,False,0,5.089972055819917
yeast_cyano_5.czi,combined,watershed,131,93,162.11827956989248,333.21505376344084,86.60215053763442,3.956989247311828,0,0.0,1.0,True,False,False,0,8.248800838823819
yeast_cyano_5.czi,combined,watershed,132,102,186.94117647058823,234.57843137254903,69.54901960784314,3.911764705882353,0,0.0,1.0,True,False,False,0,22.020233062090444
yeast_cyano_5.czi,combined,watershed,133,90,398.97777777777776,174.38888888888889,95.11111111111111,10.644444444444444,11,0.12222222222222222,1.0,True,True,True,1,5.392479903177451
yeast_cyano_5.czi,combined,watershed,134,116,423.3448275862069,348.44827586206895,72.55172413793103,7.448275862068965,0,0.0,1.0,True,False,False,0,6.492180017068621
yeast_cyano_5.czi,combined,watershed,135,69,431.4927536231884,352.536231884058,80.33333333333333,3.63768115942029,1,0.014492753623188406,1.0,True,False,False,0,4.210369422037374
yeast_cyano_5.czi,combined,watershed,136,107,490.6261682242991,306.93457943925233,82.24299065420561,7.261682242990654,3,0.028037383177570093,1.0,True,False,False,0,8.75371870071209
yeast_cyano_5.czi,combined,watershed,137,79,77.62025316455696,278.49367088607596,67.65822784810126,4.291139240506329,1,0.012658227848101266,1.0,True,False,False,0,9.24447682648803
yeast_cyano_5.czi,combined,watershed,138,111,151.9009009009009,187.36936936936937,76.72972972972973,4.54054054054054,0,0.0,1.0,True,False,False,0,9.107605025433465
yeast_cyano_5.czi,combined,watershed,139,144,155.53472222222223,166.53472222222223,68.8125,4.5625,0,0.0,1.0,True,False,False,0,10.30922834373213
yeast_cyano_5.czi,combined,watershed,140,97,193.69072164948454,83.72164948453609,89.85567010309278,5.65979381443299,0,0.0,1.0,True,False,False,0,12.785721665174375
yeast_cyano_5.czi,combined,watershed,141,73,247.42465753424656,77.24657534246575,60.19178082191781,4.1506849315068495,0,0.0,1.0,True,False,False,0,8.565352286028782
yeast_cyano_5.czi,combined,watershed,142,87,255.73563218390805,392.7586206896552,73.50574712643679,5.632183908045977,0,0.0,1.0,True,False,False,0,4.838860643698048
yeast_cyano_5.czi,combined,watershed,143,69,280.84057971014494,249.85507246376812,86.98550724637681,9.202898550724637,4,0.057971014492753624,1.0,True,True,True,1,4.756946964539393
yeast_cyano_5.czi,combined,watershed,144,105,319.8095238095238,324.56190476190477,60.304761904761904,4.8,4,0.0380952380952381,1.0,True,False,False,0,4.9475457164921774
yeast_cyano_5.czi,combined,watershed,145,82,332.1463414634146,365.5,94.82926829268293,10.036585365853659,8,0.0975609756097561,1.0,True,True,True,0,6.948338762649679
yeast_cyano_5.czi,combined,watershed,146,92,343.0,208.3695652173913,57.22826086956522,4.206521739130435,0,0.0,1.0,True,False,False,0,15.748370525545713
yeast_cyano_5.czi,combined,watershed,147,92,388.2717391304348,183.75,89.30434782608695,12.75,11,0.11956521739130435,1.0,True,True,True,1,3.7989956528307105
yeast_cyano_5.czi,combined,watershed,148,103,414.09708737864077,84.86407766990291,84.79611650485437,5.262135922330097,0,0.0,1.0,True,False,False,0,12.941186369230238
yeast_cyano_5.czi,combined,watershed,149,116,450.69827586206895,63.86206896551724,68.70689655172414,2.6982758620689653,1,0.008620689655172414,1.0,True,False,False,0,3.344020965662048
yeast_cyano_5.czi,combined,watershed,150,85,464.16470588235296,52.31764705882353,55.77647058823529,4.188235294117647,0,0.0,1.0,True,False,False,0,14.466302569578795
yeast_cyano_5.czi,combined,watershed,151,98,467.48979591836735,392.16326530612247,66.59183673469387,8.081632653061224,0,0.0,1.0,True,False,False,0,17.033266026935387
yeast_cyano_5.czi,combined,watershed,152,175,491.60571428571427,94.62857142857143,57.05142857142857,5.594285714285714,0,0.0,1.0,True,False,False,0,7.91766395795
yeast_cyano_5.czi,combined,watershed,153,82,497.6829268292683,39.01219512195122,104.70731707317073,12.573170731707316,17,0.2073170731707317,1.0,True,True,True,0,3.181104932699737
yeast_cyano_5.czi,combined,watershed,154,71,5.943661971830986,17.239436619718308,93.70422535211267,6.338028169014085,0,0.0,1.0,True,False,False,0,5.51292376731704
yeast_cyano_5.czi,combined,watershed,155,69,22.318840579710145,505.30434782608694,59.72463768115942,8.130434782608695,1,0.014492753623188406,1.0,True,False,False,0,6.19445286539704
yeast_cyano_5.czi,combined,watershed,156,117,61.965811965811966,287.6068376068376,65.32478632478633,3.0683760683760686,0,0.0,1.0,True,False,False,0,23.505722566054565
yeast_cyano_5.czi,combined,watershed,157,68,99.54411764705883,181.33823529411765,71.76470588235294,5.4411764705882355,0,0.0,1.0,True,False,False,0,5.682353702350453
yeast_cyano_5.czi,combined,watershed,158,63,107.57142857142857,173.20634920634922,82.82539682539682,7.904761904761905,0,0.0,1.0,True,False,False,0,7.030761737337264
yeast_cyano_5.czi,combined,watershed,159,64,141.265625,26.984375,63.40625,6.46875,0,0.0,1.0,True,False,False,0,11.658760807179629
yeast_cyano_5.czi,combined,watershed,160,89,148.52808988764045,83.10112359550561,82.02247191011236,7.53932584269663,0,0.0,1.0,True,False,False,0,12.491829813452027
yeast_cyano_5.czi,combined,watershed,161,64,151.984375,71.109375,82.25,8.578125,0,0.0,1.0,True,False,False,0,13.377232329086318
yeast_cyano_5.czi,combined,watershed,162,73,178.41095890410958,86.86301369863014,82.24657534246575,4.534246575342466,2,0.0273972602739726,1.0,True,False,False,0,5.126159693240095
yeast_cyano_5.czi,combined,watershed,163,109,186.77981651376146,455.5963302752294,70.06422018348624,6.752293577981652,1,0.009174311926605505,1.0,True,False,False,0,3.3445777994405224
yeast_cyano_5.czi,combined,watershed,164,104,191.81730769230768,467.61538461538464,61.06730769230769,8.538461538461538,0,0.0,1.0,True,False,False,0,11.262965080139876
yeast_cyano_5.czi,combined,watershed,165,169,222.74556213017752,298.8224852071006,69.89940828402366,8.029585798816568,7,0.04142011834319527,1.0,True,True,True,1,4.799258695768521
yeast_cyano_5.czi,combined,watershed,166,96,241.16666666666666,183.79166666666666,96.09375,12.770833333333334,13,0.13541666666666666,1.0,True,True,True,0,7.098575371175978
yeast_cyano_5.czi,combined,watershed,167,74,280.05405405405406,16.56756756756757,63.108108108108105,5.054054054054054,0,0.0,1.0,True,False,False,0,4.569037736281594
yeast_cyano_5.czi,combined,watershed,168,91,294.1978021978022,24.208791208791208,63.010989010989015,7.9010989010989015,2,0.02197802197802198,1.0,True,False,False,0,5.190647235330239
yeast_cyano_5.czi,combined,watershed,169,141,341.2695035460993,97.63829787234043,81.36170212765957,5.957446808510638,0,0.0,1.0,True,False,False,0,9.510250155296
